rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
5029,11519134,K03419.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,58.585035700,9.5610000e-06,-9.5610000e-06,140.7996760,1.290000e-04,-1.290000e-04,1.3090,0.2960,-0.1920,3.59390,0.01420,-0.01420,7.5468e+04,1.510e+02,-1.510e+02,149.98,3.250e+01,-4.881e+01,707.0,,,59.16,38.36,-35.06,656.50,1,q1_q17_dr25_tce,6379.00,174.00,-174.00,3.925,0.273,-0.117,1.9940,0.4320,-0.6490,297.039640,49.469139,13.061
2653,11554435,K00063.01,Kepler-63 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,9.434141710,2.1360000e-05,-2.1360000e-05,177.8434600,1.770000e-03,-1.770000e-03,0.5380,0.0460,-0.4340,2.81120,0.07750,-0.07750,3.9770e+03,1.160e+02,-1.160e+02,5.73,7.800e-01,-3.300e-01,791.0,,,92.39,35.49,-16.67,40.20,1,q1_q17_dr25_tce,5578.00,100.00,-111.00,4.518,0.035,-0.105,0.8860,0.1200,-0.0510,289.226170,49.548199,11.582
7165,11558882,K06241.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,73.918586150,2.3020000e-05,-2.3020000e-05,154.6967980,2.910000e-04,-2.910000e-04,1.1370,0.0730,-0.1090,6.97350,0.02010,-0.02010,1.8407e+05,2.600e+02,-2.600e+02,89.96,2.971e+01,-1.191e+01,484.0,,,12.95,12.53,-4.52,933.50,1,q1_q17_dr25_tce,6300.00,169.00,-225.00,4.404,0.084,-0.210,1.0570,0.3490,-0.1400,291.739930,49.570808,15.401
1483,11570749,K01856.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,46.299105200,1.1730000e-04,-1.1730000e-04,155.8022300,1.980000e-03,-1.980000e-03,0.0250,0.3700,-0.0250,5.24810,0.06100,-0.06100,8.5490e+02,1.790e+01,-1.790e+01,4.33,1.590e+00,-1.940e+00,592.0,,,29.04,31.95,-21.12,55.00,1,q1_q17_dr25_tce,5396.00,160.00,-144.00,4.035,0.504,-0.216,1.5070,0.5530,-0.6760,297.078610,49.502079,14.082
6785,11598894,K05913.01,,CANDIDATE,CANDIDATE,,0,0,0,0,89.366114000,2.0000000e-03,-2.0000000e-03,208.8930000,1.680000e-02,-1.680000e-02,0.3900,0.0731,-0.3900,3.94500,0.85600,-0.85600,4.9400e+02,8.770e+01,-8.770e+01,1.97,8.400e-01,-1.700e-01,391.0,,,5.54,7.05,-1.39,6.30,1,q1_q16_tce,5861.00,161.00,-159.00,4.522,0.039,-0.296,0.8750,0.3740,-0.0750,284.748470,49.606258,15.409
6793,11614808,K05921.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,175.452812000,3.9080000e-03,-3.9080000e-03,204.8241000,2.120000e-02,-2.120000e-02,0.1526,0.3334,-0.1526,2.73400,0.65500,-0.65500,1.4180e+02,3.020e+01,-3.020e+01,3.96,1.400e+00,-2.240e+00,591.0,,,28.77,31.13,-24.09,6.10,1,q1_q16_tce,6184.00,198.00,-226.00,3.580,0.546,-0.208,3.3040,1.1720,-1.8680,293.960270,49.619312,13.086
1352,11657891,K01965.01,Kepler-1028 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.514628496,4.4280000e-06,-4.4280000e-06,132.9090400,1.430000e-03,-1.430000e-03,0.2470,0.2180,-0.2470,1.62390,0.05170,-0.05170,2.2840e+02,8.200e+00,-8.200e+00,1.27,3.100e-01,-1.100e-01,1217.0,,,517.89,376.64,-126.58,33.30,1,q1_q17_dr25_tce,5662.00,152.00,-152.00,4.560,0.031,-0.168,0.8400,0.2070,-0.0690,289.593080,49.781158,14.325
3800,11670599,K04282.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.847588864,3.3340000e-06,-3.3340000e-06,131.5597100,2.780000e-03,-2.780000e-03,0.5070,0.0460,-0.4280,2.24600,0.11000,-0.11000,6.7100e+01,3.800e+00,-3.800e+00,0.91,2.900e-01,-1.000e-01,2144.0,,,5000.82,4648.42,-1516.33,21.30,1,q1_q17_dr25_tce,6335.00,150.00,-206.00,4.427,0.056,-0.224,1.0720,0.3490,-0.1160,296.124570,49.726669,14.263
9079,11760931,K08229.01,,FALSE POSITIVE,FALSE POSITIVE,0.0960,1,0,0,0,397.727330000,2.7760000e-02,-2.7760000e-02,264.7499000,5.730000e-02,-5.730000e-02,0.0130,0.4380,-0.0130,11.68300,0.95500,-0.95500,2.3280e+02,3.030e+01,-3.030e+01,1.48,4.600e-01,-1.500e-01,253.0,,,0.97,0.89,-0.29,9.00,1,q1_q17_dr25_tce,6032.00,180.00,-198.00,4.485,0.050,-0.213,0.9730,0.3000,-0.1000,290.603490,49.992420,14.209
2257,11768142,K02626.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,38.097071700,3.0790000e-04,-3.0790000e-04,140.0035300,6.590000e-03,-6.590000e-03,0.9530,0.0190,-0.6880,4.30700,0.21000,-0.21000,9.1330e+02,5.910e+01,-5.910e+01,1.58,2.000e-01,-2.100e-01,242.0,,,0.81,0.30,-0.25,17.00,1,q1_q17_dr25_tce,3554.00,71.00,-80.00,4.867,0.055,-0.055,0.3980,0.0490,-0.0540,294.366090,49.915058,15.931
7285,11769146,K06089.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,282.965653800,1.2850000e-04,-1.2850000e-04,193.5027580,3.230000e-04,-3.230000e-04,0.4260,0.0070,-0.0070,21.42590,0.02220,-0.02220,4.6786e+05,4.180e+02,-4.180e+02,71.61,2.240e+01,-7.470e+00,280.0,,,1.45,1.33,-0.44,1365.90,1,q1_q17_dr25_tce,5999.00,162.00,-217.00,4.494,0.054,-0.216,0.9590,0.3000,-0.1000,294.819210,49.963631,13.974
1055,11774387,K01497.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.520222869,1.0640000e-06,-1.0640000e-06,178.1484600,1.800000e-03,-1.800000e-03,0.5620,0.0150,-0.4700,1.22160,0.05920,-0.05920,2.6950e+02,1.180e+01,-1.180e+01,1.52,4.600e-01,-1.600e-01,2145.0,,,5038.49,4537.96,-1443.68,28.90,1,q1_q17_dr25_tce,5776.00,156.00,-173.00,4.527,0.038,-0.212,0.8890,0.2730,-0.0910,297.046510,49.970390,15.632
2008,11852982,K00247.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,13.815044490,2.5150000e-05,-2.5150000e-05,181.1262100,1.450000e-03,-1.450000e-03,0.8680,0.0150,-0.6390,2.32440,0.09210,-0.09210,1.0326e+03,2.610e+01,-2.610e+01,1.91,1.300e-01,-1.900e-01,391.0,,,5.52,1.28,-1.42,46.70,1,q1_q17_dr25_tce,3732.00,75.00,-83.00,4.736,0.052,-0.024,0.5090,0.0340,-0.0500,284.998600,50.146790,14.216
7888,11913052,K07491.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,3.747853070,2.8600000e-05,-2.8600000e-05,134.1746500,6.150000e-03,-6.150000e-03,0.2170,0.2360,-0.2170,3.44400,0.20300,-0.20300,1.4590e+02,1.000e+01,-1.000e+01,9.04,4.300e-01,-2.440e+00,2440.0,,,8389.62,1368.74,-4509.55,17.00,1,q1_q17_dr25_tce,4929.00,72.00,-172.00,3.001,0.033,-0.030,7.7000,0.3670,-2.0780,291.044980,50.282261,13.846
4265,11913072,K04729.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,3.747795830,4.5260000e-05,-4.5260000e-05,134.2022000,1.160000e-02,-1.160000e-02,0.3900,0.0720,-0.3900,3.15700,0.35500,-0.35500,8.8500e+01,7.500e+00,-7.500e+00,1.06,3.200e-01,-1.100e-01,1324.0,,,725.94,633.30,-219.10,14.40,1,q1_q17_dr25_tce,6341.00,172.00,-210.00,4.409,0.065,-0.195,1.1110,0.3300,-0.1180,291.061430,50.226940,14.416
5791,11922722,K02301.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,3.512891680,1.6760000e-05,-1.6760000e-05,133.7961900,4.290000e-03,-4.290000e-03,0.3730,0.0880,-0.3730,3.31300,0.11200,-0.11200,1.3100e+02,5.600e+00,-5.600e+00,1.12,3.000e-01,-1.800e-01,1161.0,,,429.42,336.23,-160.48,27.30,1,q1_q17_dr25_tce,5523.00,149.00,-149.00,4.395,0.128,-0.176,0.9810,0.2610,-0.1610,295.984650,50.248199,13.760
65,11923270,K00781.01,Kepler-676 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.598222330,1.4070000e-05,-1.4070000e-05,180.3953760,9.230000e-04,-9.230000e-04,0.6790,0.1870,-0.4700,2.52370,0.05200,-0.05200,2.8045e+03,4.630e+01,-4.630e+01,2.65,2.100e-01,-2.900e-01,396.0,,,5.82,1.49,-1.63,71.00,1,q1_q17_dr25_tce,3688.00,73.00,-91.00,4.790,0.050,-0.045,0.4730,0.0370,-0.0510,296.221950,50.287220,15.937
2507,11963206,K02820.01,Kepler-1357 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.009124910,1.4640000e-05,-1.4640000e-05,131.6269600,4.480000e-03,-4.480000e-03,0.0090,0.4510,-0.0090,2.22800,0.12600,-0.12600,1.9140e+02,1.320e+01,-1.320e+01,1.22,1.600e-01,-4.000e-02,1177.0,,,452.27,150.72,-57.00,16.50,1,q1_q17_dr25_tce,5713.00,68.00,-94.00,4.541,0.016,-0.099,0.8930,0.1140,-0.0300,291.548100,50.353310,15.273
2927,12017140,K00358.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,22.845241036,8.9900000e-07,-8.9900000e-07,172.8026986,3.170000e-05,-3.170000e-05,0.6170,0.0010,-0.0010,5.30070,0.00244,-0.00244,4.5676e+04,1.490e+01,-1.490e+01,30.35,4.760e+00,-5.840e+00,762.0,,,79.78,32.14,-30.77,3845.40,1,q1_q17_dr25_tce,5926.00,70.00,-88.00,4.187,0.176,-0.108,1.3510,0.2120,-0.2600,293.914890,50.469330,13.883
6820,12020376,K05950.01,,CANDIDATE,CANDIDATE,,0,0,0,0,109.439460000,3.0220000e-03,-3.0220000e-03,223.4128000,2.360000e-02,-2.360000e-02,0.0905,0.3729,-0.0903,3.80100,0.84000,-0.84000,1.8710e+02,3.040e+01,-3.040e+01,1.00,2.500e-01,-7.000e-02,314.0,,,2.31,1.78,-0.52,7.30,1,q1_q16_tce,5359.00,170.00,-137.00,4.611,0.028,-0.152,0.7410,0.1860,-0.0530,295.480100,50.421280,13.718
4687,12066569,K03282.01,Kepler-1455 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,49.276844800,3.3570000e-04,-3.3570000e-04,157.0207300,5.150000e-03,-5.150000e-03,0.0220,0.4190,-0.0220,3.78700,0.17100,-0.17100,1.1329e+03,7.300e+01,-7.300e+01,1.75,9.000e-02,-1.300e-01,271.0,,,1.28,0.26,-0.26,17.80,1,q1_q17_dr25_tce,3899.00,78.00,-78.00,4.713,0.039,-0.021,0.5290,0.0280,-0.0380,294.083070,50.502769,15.855
4457,12071754,K04914.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,5.474551670,5.6910000e-05,-5.6910000e-05,133.5552900,9.450000e-03,-9.450000e-03,0.9310,0.0230,-0.7260,3.71000,0.28100,-0.28100,7.3200e+01,8.200e+00,-8.200e+00,1.40,2.300e-01,-2.700e-01,1155.0,,,419.95,179.81,-162.64,10.80,1,q1_q17_dr25_tce,5611.00,84.00,-75.00,4.190,0.182,-0.098,1.3120,0.2100,-0.2570,296.400940,50.558338,14.211
5113,12106934,K03895.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,5.937177240,3.6070000e-05,-3.6070000e-05,135.9568200,6.720000e-03,-6.720000e-03,6.2820,2.8240,-4.2450,5.35500,0.10600,-0.10600,2.5450e+04,5.040e+02,-5.040e+02,594.32,0.000e+00,0.000e+00,1005.0,,,241.60,0.00,0.00,56.30,1,q1_q17_dr25_tce,5780.00,,,4.438,,,1.0000,,,289.172670,50.630558,18.358
2092,12156347,K02588.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,5.779571330,2.3780000e-05,-2.3780000e-05,136.5301400,3.600000e-03,-3.600000e-03,0.9460,0.0040,-0.6560,2.52130,0.08500,-0.08500,3.9660e+02,2.430e+01,-2.430e+01,1.50,8.000e-02,-8.000e-02,598.0,,,30.22,6.04,-5.21,18.90,1,q1_q17_dr25_tce,4102.00,81.00,-81.00,4.687,0.022,-0.027,0.5810,0.0310,-0.0310,289.742770,50.787041,15.484
8008,12157983,K07514.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.577844035,7.6100000e-07,-7.6100000e-07,131.8805800,1.110000e-03,-1.110000e-03,1.1940,0.2140,-0.1230,4.29100,0.11300,-0.11300,3.2040e+02,4.500e+00,-4.500e+00,18.93,4.820e+00,-1.600e+00,1980.0,,,3647.63,2743.79,-908.38,94.00,1,q1_q17_dr25_tce,5693.00,154.00,-154.00,4.570,0.042,-0.168,0.8160,0.2080,-0.0690,290.659520,50.711342,13.766
2161,12208631,K02449.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,53.358044400,5.7130000e-04,-5.7130000e-04,138.3849800,8.940000e-03,-8.940000e-03,0.9050,0.0340,-0.6550,6.81200,0.18400,-0.18400,7.3610e+02,3.940e+01,-3.940e+01,3.41,4.500e-01,-4.100e-01,474.0,,,11.94,4.33,-3.18,19.70,1,q1_q17_dr25_tce,5481.00,82.00,-74.00,4.369,0.121,-0.099,1.0360,0.1380,-0.1240,291.550510,50.825611,15.114
8014,12208631,K02449.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,0.912351255,5.8610000e-06,-5.8610000e-06,131.5961200,5.680000e-03,-5.680000e-03,0.9560,0.0240,-0.7090,1.07200,0.16800,-0.16800,1.1180e+02,1.690e+01,-1.690e+01,1.46,1.900e-01,-1.800e-01,1840.0,,,2705.58,981.43,-719.86,9.10,2,q1_q17_dr25_tce,5481.00,82.00,-74.00,4.369,0.121,-0.099,1.0360,0.1380,-0.1240,291.550510,50.825611,15.114
5884,12352520,K03094.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,4.577001600,1.0390000e-05,-1.0390000e-05,132.0992100,1.770000e-03,-1.770000e-03,0.3270,0.1310,-0.3270,0.94900,0.07690,-0.07690,7.1000e+02,5.330e+01,-5.330e+01,1.33,8.000e-02,-7.000e-02,567.0,,,24.38,4.61,-4.36,18.00,1,q1_q17_dr25_tce,3805.00,61.00,-76.00,4.767,0.025,-0.035,0.4970,0.0280,-0.0280,288.874360,51.154121,15.737
5349,12557548,K03794.01,Kepler-1520 b,CONFIRMED,CANDIDATE,0.7610,0,0,0,0,0.653553610,1.6500000e-07,-1.6500000e-07,132.0589570,2.060000e-04,-2.060000e-04,1.2260,1.0480,-0.0800,1.63000,0.01240,-0.01240,4.5959e+03,2.670e+01,-2.670e+01,22.95,1.880e+00,-1.880e+00,1437.0,,,1004.07,317.94,-254.34,217.40,1,q1_q17_dr25_tce,4550.00,136.00,-136.00,4.622,0.042,-0.032,0.6600,0.0540,-0.0540,290.966220,51.504719,15.692
8192,12557713,K07541.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,7.214721393,9.1700000e-07,-9.1700000e-07,132.4986540,1.040000e-04,-1.040000e-04,0.8980,0.2960,-0.0150,2.36464,0.00473,-0.00473,4.6802e+04,8.090e+01,-8.090e+01,16.79,1.120e+00,-1.130e+00,630.0,,,37.12,10.92,-8.46,582.00,1,q1_q17_dr25_tce,4705.00,153.00,-139.00,4.696,0.052,-0.028,0.5520,0.0370,-0.0370,291.082310,51.558361,14.853
5968,1429589,K04923.01,,CANDIDATE,CANDIDATE,,0,0,0,0,38.168652000,1.0680000e-03,-1.0680000e-03,144.4713000,2.570000e-02,-2.570000e-02,0.0283,0.4440,-0.0282,5.08600,0.95400,-0.95400,9.0600e+01,1.260e+01,-1.260e+01,1.40,6.700e-01,-3.900e-01,696.0,,,55.36,80.02,-29.95,8.30,1,q1_q17_dr24_tce,6164.00,165.00,-191.00,4.117,0.259,-0.239,1.4650,0.7080,-0.4080,290.756260,37.089809,13.195
525,1722276,K01008.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,569.934135000,1.5020000e-03,-1.5020000e-03,248.9404500,1.710000e-03,-1.710000e-03,0.9190,12.4400,-0.0760,4.19040,0.06170,-0.06170,1.8904e+04,2.960e+02,-2.960e+02,38.98,1.111e+01,-4.760e+00,296.0,,,1.81,1.35,-0.50,66.70,1,q1_q17_dr25_tce,5367.00,75.00,-86.00,3.783,0.084,-0.144,2.0570,0.5860,-0.2510,291.696720,37.238041,14.645
3861,1724513,K04224.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.975208831,8.2340000e-06,-8.2340000e-06,131.6312700,3.510000e-03,-3.510000e-03,0.5590,0.3870,-0.3370,1.51300,0.12100,-0.12100,7.6300e+01,6.500e+00,-6.500e+00,1.59,2.400e-01,-3.500e-01,2064.0,,,4299.89,1733.32,-1779.24,15.10,1,q1_q17_dr25_tce,6401.00,77.00,-77.00,4.029,0.196,-0.098,1.7440,0.2730,-0.3760,292.164860,37.275742,13.609
5972,1873513,K04928.01,Kepler-1624 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,3.290304098,4.4320000e-06,-4.4320000e-06,131.9094400,1.780000e-03,-1.780000e-03,0.0900,0.1830,-0.0900,1.72150,0.01260,-0.01260,1.3553e+04,6.480e+01,-6.480e+01,4.91,4.100e-01,-1.100e-01,540.0,,,20.06,6.53,-1.58,220.50,1,q1_q17_dr25_tce,3386.00,103.00,-33.00,4.810,0.010,-0.020,0.4270,0.0360,-0.0090,292.579860,37.376411,15.669
8639,2012722,K06257.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,2.325399680,1.5350000e-05,-1.5350000e-05,132.1298500,6.720000e-03,-6.720000e-03,1.0040,0.0870,-0.0180,16.79100,0.36400,-0.36400,2.8810e+02,5.000e+00,-5.000e+00,9.76,1.660e+00,-3.080e+00,2501.0,,,9234.82,4664.22,-5456.68,79.90,2,q1_q17_dr25_tce,7046.00,168.00,-232.00,3.831,0.234,-0.108,2.7240,0.4640,-0.8610,291.011470,37.433640,11.661
7560,2422820,K06267.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,13.891115200,2.0160000e-04,-2.0160000e-04,137.3481000,1.050000e-02,-1.050000e-02,0.1680,0.2840,-0.1680,5.06200,0.37200,-0.37200,2.0490e+02,2.380e+01,-2.380e+01,1.12,1.800e-01,-1.400e-01,674.0,,,48.80,25.50,-15.91,10.30,1,q1_q17_dr25_tce,5472.00,179.00,-163.00,4.499,0.115,-0.115,0.7900,0.1240,-0.1010,286.134580,37.799881,15.365
5323,2437060,K03712.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,1,0,0,3.187087241,8.2960000e-06,-8.2960000e-06,132.8582000,1.380000e-03,-1.380000e-03,0.6650,0.0640,-0.0330,7.28970,0.06560,-0.06560,1.2909e+05,1.153e+03,-1.153e+03,928.96,1.417e+02,-5.316e+02,4037.0,,,62743.06,29183.95,-52468.51,197.00,1,q1_q17_dr25_tce,4599.00,114.00,-126.00,2.137,0.450,-0.180,23.6730,3.6120,-13.5460,290.199520,37.776989,16.988
1889,2556650,K02156.01,Kepler-1124 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.852348262,2.9260000e-06,-2.9260000e-06,132.0445340,8.310000e-04,-8.310000e-04,0.2950,0.1410,-0.2950,0.70510,0.03950,-0.03950,1.4029e+03,5.910e+01,-5.910e+01,1.66,1.800e-01,-2.000e-01,621.0,,,34.95,11.51,-10.16,33.30,1,q1_q17_dr25_tce,3731.00,74.00,-81.00,4.830,0.055,-0.055,0.4330,0.0470,-0.0520,286.594270,37.891258,15.959
8641,2557350,K06276.01,,CANDIDATE,CANDIDATE,0.9600,0,0,0,0,3.098728340,2.5330000e-05,-2.5330000e-05,134.3928100,6.720000e-03,-6.720000e-03,0.1330,0.3390,-0.1330,1.89000,0.23700,-0.23700,2.4800e+02,3.000e+01,-3.000e+01,0.64,5.000e-02,-6.000e-02,579.0,,,26.60,6.64,-6.55,10.10,1,q1_q17_dr25_tce,3628.00,58.00,-65.00,4.842,0.044,-0.036,0.4100,0.0340,-0.0410,286.819150,37.859009,15.870
5319,2576107,K03709.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,205.583330900,1.7500000e-04,-1.7500000e-04,234.7462560,6.290000e-04,-6.290000e-04,1.2150,42.2400,-0.1280,6.03530,0.04540,-0.04540,2.4872e+04,1.360e+02,-1.360e+02,42.69,1.362e+01,-4.250e+00,323.0,,,2.58,2.43,-0.79,216.10,1,q1_q17_dr25_tce,6328.00,177.00,-244.00,4.516,0.039,-0.221,0.9150,0.2920,-0.0910,291.523130,37.887642,15.247
4051,2576962,K04333.01,,CANDIDATE,CANDIDATE,,0,0,0,0,309.255810000,1.4950000e-02,-1.4950000e-02,136.2248000,2.240000e-02,-2.240000e-02,0.2875,0.1631,-0.2875,10.72000,1.00000,-1.00000,4.2140e+02,4.560e+01,-4.560e+01,2.18,1.040e+00,-2.300e-01,287.0,,,1.61,2.24,-0.48,9.90,,,6060.00,148.00,-196.00,4.419,0.063,-0.305,1.0570,0.5020,-0.1100,291.700500,37.843731,14.205
1592,2832589,K01942.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,10.849694770,2.7770000e-05,-2.7770000e-05,136.7443200,2.100000e-03,-2.100000e-03,0.5500,0.2800,-0.3470,3.47400,0.06730,-0.06730,1.1221e+03,2.750e+01,-2.750e+01,2.67,3.800e-01,-2.100e-01,676.0,,,49.30,23.34,-12.14,43.50,1,q1_q17_dr25_tce,5251.00,158.00,-158.00,4.592,0.032,-0.097,0.7780,0.1120,-0.0600,286.006740,38.009541,15.409
3166,2832589,K01942.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,2.433703498,8.9720000e-06,-8.9720000e-06,133.8375900,2.790000e-03,-2.790000e-03,0.9520,0.0100,-0.6470,0.97500,0.14100,-0.14100,2.5830e+02,3.580e+01,-3.580e+01,1.66,2.400e-01,-1.200e-01,1112.0,,,362.64,171.67,-89.31,10.20,2,q1_q17_dr25_tce,5251.00,158.00,-158.00,4.592,0.032,-0.097,0.7780,0.1120,-0.0600,286.006740,38.009541,15.409
3596,3003019,K07642.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.502622858,1.4330000e-06,-1.4330000e-06,131.6112300,2.420000e-03,-2.420000e-03,0.6930,0.3690,-0.6920,3.08500,0.97700,-0.97700,1.4600e+02,1.550e+01,-1.550e+01,1.41,4.400e-01,-1.900e-01,2478.0,,,8838.66,8348.50,-3076.71,41.10,1,q1_q17_dr25_tce,6029.00,190.00,-211.00,4.385,0.090,-0.210,1.0980,0.3410,-0.1460,294.291960,38.138771,14.564
2561,3097346,K00264.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,4.029810359,7.7640000e-06,-7.7640000e-06,170.6913100,1.770000e-03,-1.770000e-03,0.4500,0.0320,-0.4470,3.33160,0.05600,-0.05600,1.1110e+02,2.100e+00,-2.100e+00,1.77,4.300e-01,-6.400e-01,1479.0,,,1132.21,844.24,-733.71,62.80,1,q1_q17_dr25_tce,5929.00,187.00,-208.00,4.055,0.336,-0.144,1.6510,0.3990,-0.5990,285.684080,38.262817,11.551
1476,3128552,K02055.01,Kepler-1073 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,8.678903120,2.3820000e-05,-2.3820000e-05,133.0365100,2.280000e-03,-2.280000e-03,0.2030,0.2290,-0.2030,3.53170,0.06850,-0.06850,5.4060e+02,1.520e+01,-1.520e+01,2.56,3.900e-01,-4.300e-01,905.0,,,158.43,64.40,-54.20,37.40,1,q1_q17_dr25_tce,5509.00,82.00,-74.00,4.308,0.156,-0.104,1.1160,0.1690,-0.1860,294.152710,38.233040,14.523
5150,3128552,K02055.02,Kepler-1073 c,CONFIRMED,CANDIDATE,0.9860,0,0,0,0,4.025824340,1.2710000e-05,-1.2710000e-05,135.4250800,2.830000e-03,-2.830000e-03,0.0170,0.4290,-0.0170,2.80590,0.08260,-0.08260,2.6530e+02,1.180e+01,-1.180e+01,1.79,2.700e-01,-3.000e-01,1169.0,,,440.08,178.90,-150.56,23.90,2,q1_q17_dr25_tce,5509.00,82.00,-74.00,4.308,0.156,-0.104,1.1160,0.1690,-0.1860,294.152710,38.233040,14.523
5178,3128552,K02055.03,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,2.504752820,1.1440000e-05,-1.1440000e-05,133.6364500,3.730000e-03,-3.730000e-03,0.1300,0.3200,-0.1300,2.37600,0.11100,-0.11100,1.8110e+02,1.060e+01,-1.060e+01,1.48,2.200e-01,-2.500e-01,1369.0,,,828.59,336.84,-283.48,18.90,3,q1_q17_dr25_tce,5509.00,82.00,-74.00,4.308,0.156,-0.104,1.1160,0.1690,-0.1860,294.152710,38.233040,14.523
5221,3128552,K02055.04,,CANDIDATE,CANDIDATE,,0,0,0,0,6.130742430,6.9710000e-05,-6.9710000e-05,131.8578200,8.820000e-03,-8.820000e-03,0.9407,0.0036,-0.6599,2.84000,0.21700,-0.21700,1.4610e+02,1.590e+01,-1.590e+01,1.26,5.200e-01,-1.000e-01,916.0,,,166.78,201.11,-40.26,9.90,,,5741.00,155.00,-150.00,4.556,0.032,-0.281,0.8330,0.3400,-0.0680,294.152710,38.233040,14.523
6951,3229028,K06100.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1,0.730964241,3.5440000e-06,-3.5440000e-06,132.1944800,5.070000e-03,-5.070000e-03,0.4590,0.0620,-0.4590,2.48300,0.13500,-0.13500,4.4000e+01,2.000e+00,-2.000e+00,0.99,1.600e-01,-1.900e-01,2467.0,,,8801.05,3669.67,-3393.08,28.70,1,q1_q17_dr25_tce,5929.00,79.00,-79.00,4.152,0.162,-0.108,1.4630,0.2330,-0.2850,289.811430,38.324951,13.036
8799,3229028,K06100.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,117.684591000,2.1070000e-03,-2.1070000e-03,157.4182000,1.430000e-02,-1.430000e-02,0.4466,0.0822,-0.4257,2.21900,0.54300,-0.54300,1.3460e+02,3.070e+01,-3.070e+01,1.52,8.200e-01,-2.800e-01,459.0,,,10.46,16.71,-4.43,5.30,2,q1_q16_tce,6362.00,158.00,-211.00,4.248,0.158,-0.283,1.2790,0.6840,-0.2400,289.811430,38.324951,13.036
