kepid,segno,period_inj,depth,epoch,MES_expect,MES_scaled,ntransits,BLS_Period,BLS_Tc,BLS_SN,BLS_SR,BLS_SDE,BLS_Depth,BLS_Qtran,BLS_Qingress,BLS_OOTmag,BLS_i1,BLS_i2,BLS_deltaChi2,BLS_fraconenight,BLS_Npointsintransit,BLS_Ntransits,BLS_Npointsbeforetransit,BLS_Npointsaftertransit,BLS_Rednoise,BLS_Whitenoise,BLS_SignaltoPinknoise,detect_distance
6307521 , 0 , 29.7452499 , 778.9 , 157.38519 , 55.9 , 7.76300153659 , 47.0663384812 , 0.9060086 , 939.891328407 , 4.94945 , 6e-05 , 5.33985 , 0.00066 , 0.01049 , 0.2059 , 10.00002 , 0.31417 , 0.32467 , -0.0 , 0.20353 , 16.0 , 16.0 , 17.0 , 13.0 , 0.0 , 0.00042 , 6.25075 , -1
6307521 , 1 , 29.7452499 , 778.9 , 157.38519 , 55.9 , 7.76300153659 , 47.0663384812 , 12.43140515 , 970.467975613 , 4.67637 , 6e-05 , 5.11099 , 0.0003 , 0.03465 , 0.20766 , 9.99998 , 0.0 , 0.03465 , -0.0 , 0.43107 , 61.0 , 3.0 , 40.0 , 53.0 , 0.0 , 0.00044 , 5.38834 , -1
6307521 , 2 , 29.7452499 , 778.9 , 157.38519 , 55.9 , 7.76300153659 , 47.0663384812 , 11.12869772 , 1317.43623185 , 5.23337 , 8e-05 , 5.59565 , 0.00037 , 0.06876 , 0.19226 , 10.00001 , 0.96234 , 1.0311 , -0.0 , 0.3843 , 85.0 , 3.0 , 68.0 , 106.0 , 0.0 , 0.00049 , 6.92467 , -1
6307521 , 3 , 29.7452499 , 778.9 , 157.38519 , 55.9 , 7.76300153659 , 47.0663384812 , 13.87513984 , 1347.05405251 , 5.95211 , 0.0001 , 6.29717 , 0.00073 , 0.03015 , 0.15553 , 10.0 , 0.53613 , 0.56628 , -0.0 , 0.68722 , 38.0 , 2.0 , 41.0 , 42.0 , 5e-05 , 0.00051 , 8.13565 , -1
6307521 , 4 , 29.7452499 , 778.9 , 157.38519 , 55.9 , 7.76300153659 , 47.0663384812 , 1.26840514 , 1437.081672 , 4.56064 , 6e-05 , 5.0938 , 0.0005 , 0.01858 , 0.32353 , 10.0 , 0.36619 , 0.38476 , -0.0 , 0.29552 , 24.0 , 22.0 , 26.0 , 27.0 , 0.0 , 0.00044 , 5.56514 , -1
6307521 , 5 , 29.7452499 , 778.9 , 157.38519 , 55.9 , 7.76300153659 , 47.0663384812 , 13.5973281 , 1527.15405339 , 5.58868 , 8e-05 , 6.08993 , 0.00042 , 0.0255 , 0.255 , 10.0 , 0.0 , 0.0255 , -0.0 , 0.5033 , 50.0 , 3.0 , 32.0 , 50.0 , 3e-05 , 0.00045 , 6.35619 , -1
6307521 , 0 , 475.91706 , 967.3 , 588.8926 , 15.3 , 2.12475712898 , 2.94168904136 , 0.9060086 , 939.891328407 , 4.94945 , 6e-05 , 5.33985 , 0.00066 , 0.01049 , 0.2059 , 10.00002 , 0.31417 , 0.32467 , -0.0 , 0.20353 , 16.0 , 16.0 , 17.0 , 13.0 , 0.0 , 0.00042 , 6.25075 , -1
6307521 , 1 , 475.91706 , 967.3 , 588.8926 , 15.3 , 2.12475712898 , 2.94168904136 , 12.43140515 , 970.467975613 , 4.67637 , 6e-05 , 5.11099 , 0.0003 , 0.03465 , 0.20766 , 9.99998 , 0.0 , 0.03465 , -0.0 , 0.43107 , 61.0 , 3.0 , 40.0 , 53.0 , 0.0 , 0.00044 , 5.38834 , -1
6307521 , 2 , 475.91706 , 967.3 , 588.8926 , 15.3 , 2.12475712898 , 2.94168904136 , 11.12869772 , 1317.43623185 , 5.23337 , 8e-05 , 5.59565 , 0.00037 , 0.06876 , 0.19226 , 10.00001 , 0.96234 , 1.0311 , -0.0 , 0.3843 , 85.0 , 3.0 , 68.0 , 106.0 , 0.0 , 0.00049 , 6.92467 , -1
6307521 , 3 , 475.91706 , 967.3 , 588.8926 , 15.3 , 2.12475712898 , 2.94168904136 , 13.87513984 , 1347.05405251 , 5.95211 , 0.0001 , 6.29717 , 0.00073 , 0.03015 , 0.15553 , 10.0 , 0.53613 , 0.56628 , -0.0 , 0.68722 , 38.0 , 2.0 , 41.0 , 42.0 , 5e-05 , 0.00051 , 8.13565 , -1
6307521 , 4 , 475.91706 , 967.3 , 588.8926 , 15.3 , 2.12475712898 , 2.94168904136 , 1.26840514 , 1437.081672 , 4.56064 , 6e-05 , 5.0938 , 0.0005 , 0.01858 , 0.32353 , 10.0 , 0.36619 , 0.38476 , -0.0 , 0.29552 , 24.0 , 22.0 , 26.0 , 27.0 , 0.0 , 0.00044 , 5.56514 , -1
6307521 , 5 , 475.91706 , 967.3 , 588.8926 , 15.3 , 2.12475712898 , 2.94168904136 , 13.5973281 , 1527.15405339 , 5.58868 , 8e-05 , 6.08993 , 0.00042 , 0.0255 , 0.255 , 10.0 , 0.0 , 0.0255 , -0.0 , 0.5033 , 50.0 , 3.0 , 32.0 , 50.0 , 3e-05 , 0.00045 , 6.35619 , -1
6387557 , 0 , 103.722152 , 296.9 , 176.0727 , 9.4 , 1.30540634068 , 13.4975988543 , 0.83091966 , 938.524363857 , 4.78403 , 5e-05 , 5.43055 , 0.00057 , 0.01123 , 0.22886 , 10.0001 , 0.12389 , 0.13513 , -0.0 , 0.19163 , 20.0 , 20.0 , 16.0 , 11.0 , 0.0 , 0.00036 , 7.14287 , -1
6387557 , 1 , 103.722152 , 296.9 , 176.0727 , 9.4 , 1.30540634068 , 13.4975988543 , 0.85165057 , 970.870826557 , 4.7762 , 5e-05 , 5.2211 , 0.00047 , 0.01759 , 0.1673 , 9.99991 , 0.33326 , 0.35084 , -0.0 , 0.12988 , 26.0 , 26.0 , 22.0 , 23.0 , 0.0 , 0.00034 , 7.00966 , -1
6387557 , 2 , 103.722152 , 296.9 , 176.0727 , 9.4 , 1.30540634068 , 13.4975988543 , 0.95490477 , 1306.48389323 , 4.72154 , 4e-05 , 5.11979 , 0.00032 , 0.02337 , 0.18956 , 10.00001 , 0.26318 , 0.28655 , -0.0 , 0.15588 , 35.0 , 31.0 , 28.0 , 33.0 , 0.0 , 0.0003 , 6.38293 , -1
6387557 , 3 , 103.722152 , 296.9 , 176.0727 , 9.4 , 1.30540634068 , 13.4975988543 , 0.71332386 , 1338.74369074 , 5.62486 , 4e-05 , 6.17211 , 0.00047 , 0.01233 , 0.18288 , 10.00001 , 0.5836 , 0.59593 , -0.0 , 0.21001 , 17.0 , 17.0 , 20.0 , 20.0 , 0.0 , 0.0003 , 6.4151 , -1
6387557 , 4 , 103.722152 , 296.9 , 176.0727 , 9.4 , 1.30540634068 , 13.4975988543 , 1.80533753 , 1529.54514423 , 5.18836 , 5e-05 , 5.69354 , 0.00051 , 0.01013 , 0.25 , 9.99999 , 0.725 , 0.73513 , -0.0 , 0.18078 , 14.0 , 14.0 , 13.0 , 13.0 , 0.0 , 0.00031 , 6.16177 , -1
6392727 , 0 , 4.583520948 , 3812.1 , 169.973972 , 99.5 , 13.8178649891 , 305.442042457 , 4.5841924 , 940.003819948 , 14.15366 , 0.00047 , 10.98793 , 0.00344 , 0.02638 , 0.19072 , 10.0005 , 0.22604 , 0.25242 , -0.0 , 0.18823 , 36.0 , 7.0 , 40.0 , 42.0 , 0.00015 , 0.00052 , 33.46991 , 0.000146481892378
6392727 , 1 , 4.583520948 , 3812.1 , 169.973972 , 99.5 , 13.8178649891 , 305.442042457 , 4.58297123 , 972.091663684 , 14.19296 , 0.0005 , 10.57679 , 0.00356 , 0.02519 , 0.18306 , 10.00077 , 0.27722 , 0.30241 , -0.0 , 0.17755 , 37.0 , 7.0 , 38.0 , 39.0 , 8e-05 , 0.00052 , 39.38882 , 0.000119940755815
6392727 , 2 , 4.583520948 , 3812.1 , 169.973972 , 99.5 , 13.8178649891 , 305.442042457 , 4.58053083 , 1306.69662051 , 13.67372 , 0.00041 , 11.01158 , 0.00311 , 0.02699 , 0.22594 , 10.00063 , 0.00103 , 0.02802 , -0.0 , 0.21479 , 38.0 , 7.0 , 38.0 , 42.0 , 0.00017 , 0.0005 , 29.979 , 0.000652575535895
6392727 , 3 , 4.583520948 , 3812.1 , 169.973972 , 99.5 , 13.8178649891 , 305.442042457 , 4.58541422 , 1343.35029154 , 14.02127 , 0.00048 , 10.4947 , 0.00355 , 0.02886 , 0.26566 , 9.99963 , 0.85021 , 0.87907 , -0.0 , 0.16956 , 45.0 , 7.0 , 43.0 , 42.0 , 0.0002 , 0.0005 , 33.54341 , 0.000412975327082
6392727 , 4 , 4.583520948 , 3812.1 , 169.973972 , 99.5 , 13.8178649891 , 305.442042457 , 4.5866367 , 1531.27289645 , 14.04326 , 0.00044 , 10.8711 , 0.00348 , 0.02761 , 0.22128 , 9.99952 , 0.71708 , 0.74469 , -0.0 , 0.18544 , 36.0 , 6.0 , 32.0 , 34.0 , 0.00016 , 0.00053 , 31.56822 , 0.000679541643579
6435936 , 0 , 56.0560754 , 1626.0 , 201.16578 , 27.4 , 3.80512061007 , 24.9749913816 , 0.50243858 , 937.98853485 , 5.7023 , 9e-05 , 6.37201 , 0.00092 , 0.01087 , 0.24072 , 10.00086 , 0.24027 , 0.25114 , -0.0 , 0.22235 , 18.0 , 18.0 , 16.0 , 16.0 , 0.0 , 0.00058 , 6.77462 , -1
6435936 , 1 , 56.0560754 , 1626.0 , 201.16578 , 27.4 , 3.80512061007 , 24.9749913816 , 2.42428063 , 972.334260862 , 4.93175 , 9e-05 , 5.52107 , 0.00085 , 0.01857 , 0.21799 , 10.00289 , 0.90851 , 0.92708 , -0.0 , 0.20321 , 20.0 , 12.0 , 24.0 , 25.0 , 5e-05 , 0.00057 , 6.57867 , -1
6435936 , 2 , 56.0560754 , 1626.0 , 201.16578 , 27.4 , 3.80512061007 , 24.9749913816 , 2.11017881 , 1033.59873869 , 4.38219 , 0.00012 , 4.85052 , 0.0009 , 0.02347 , 0.20508 , 10.00111 , 0.18397 , 0.20744 , -0.0 , 0.20365 , 33.0 , 15.0 , 36.0 , 35.0 , 0.0002 , 0.00085 , 5.7216 , -1
6435936 , 3 , 56.0560754 , 1626.0 , 201.16578 , 27.4 , 3.80512061007 , 24.9749913816 , 1.19931818 , 1306.78150534 , 4.46671 , 9e-05 , 4.7932 , 0.00033 , 0.09011 , 0.19178 , 10.00039 , 0.04703 , 0.13714 , -0.0 , 0.1157 , 123.0 , 25.0 , 120.0 , 128.0 , 0.00012 , 0.00062 , 5.50445 , -1
6435936 , 4 , 56.0560754 , 1626.0 , 201.16578 , 27.4 , 3.80512061007 , 24.9749913816 , 6.38074273 , 1339.7840779 , 4.68712 , 8e-05 , 5.20891 , 0.00058 , 0.02691 , 0.18896 , 10.00074 , 0.35647 , 0.38338 , -0.0 , 0.33998 , 41.0 , 5.0 , 38.0 , 39.0 , 6e-05 , 0.0006 , 5.99341 , -1
6435936 , 5 , 56.0560754 , 1626.0 , 201.16578 , 27.4 , 3.80512061007 , 24.9749913816 , 0.86056826 , 1373.97032765 , 4.60179 , 0.00012 , 5.02927 , 0.00065 , 0.04496 , 0.19049 , 10.00071 , 0.1579 , 0.20286 , -0.0 , 0.17704 , 65.0 , 35.0 , 63.0 , 67.0 , 0.00014 , 0.00081 , 6.24396 , -1
6435936 , 6 , 56.0560754 , 1626.0 , 201.16578 , 27.4 , 3.80512061007 , 24.9749913816 , 1.11955576 , 1441.15871126 , 4.28324 , 0.00012 , 4.66846 , 0.00108 , 0.01845 , 0.18907 , 10.00059 , 0.35341 , 0.37186 , -0.0 , 0.17845 , 27.0 , 26.0 , 26.0 , 23.0 , 0.00018 , 0.00084 , 6.50341 , -1
6435936 , 7 , 56.0560754 , 1626.0 , 201.16578 , 27.4 , 3.80512061007 , 24.9749913816 , 4.83725205 , 1527.12255058 , 5.29099 , 0.00011 , 5.78865 , 0.00069 , 0.03247 , 0.21974 , 10.00022 , 0.16933 , 0.2018 , -0.0 , 0.2311 , 52.0 , 7.0 , 53.0 , 53.0 , 0.00012 , 0.00066 , 6.71999 , -1
6437226 , 0 , 372.62637 , 542.0 , 307.8836 , 11.9 , 1.65258887809 , 3.7571146669 , 1.09996666 , 938.880296748 , 5.24091 , 6e-05 , 5.73651 , 0.00039 , 0.03758 , 0.18475 , 10.0 , 0.2354 , 0.27297 , -0.0 , 0.18798 , 48.0 , 28.0 , 52.0 , 52.0 , 0.0 , 0.00041 , 6.71693 , -1
6437226 , 1 , 372.62637 , 542.0 , 307.8836 , 11.9 , 1.65258887809 , 3.7571146669 , 0.73771213 , 1306.85089525 , 4.48988 , 5e-05 , 5.00936 , 0.0005 , 0.01311 , 0.18581 , 9.99999 , 0.8189 , 0.83201 , -0.0 , 0.42548 , 19.0 , 19.0 , 17.0 , 19.0 , 0.0 , 0.00039 , 5.64997 , -1
6437226 , 2 , 372.62637 , 542.0 , 307.8836 , 11.9 , 1.65258887809 , 3.7571146669 , 1.36044848 , 1337.73268966 , 4.51713 , 5e-05 , 4.92659 , 0.00022 , 0.08949 , 0.193 , 9.99998 , 0.30253 , 0.39202 , -0.0 , 0.11408 , 143.0 , 25.0 , 139.0 , 140.0 , 0.0 , 0.00041 , 6.47263 , -1
6437226 , 3 , 372.62637 , 542.0 , 307.8836 , 11.9 , 1.65258887809 , 3.7571146669 , 1.25611893 , 1374.7340286 , 5.25434 , 7e-05 , 5.93421 , 0.0003 , 0.06861 , 0.27271 , 10.0 , 0.30683 , 0.37544 , -0.0 , 0.11853 , 90.0 , 24.0 , 91.0 , 90.0 , 2e-05 , 0.00044 , 6.31054 , -1
6437226 , 4 , 372.62637 , 542.0 , 307.8836 , 11.9 , 1.65258887809 , 3.7571146669 , 1.17330815 , 1440.11740364 , 4.88648 , 6e-05 , 5.32951 , 0.00044 , 0.02346 , 0.25632 , 9.99999 , 0.96184 , 0.9853 , -0.0 , 0.16901 , 34.0 , 26.0 , 34.0 , 32.0 , 0.0 , 0.00046 , 5.58127 , -1
6437226 , 5 , 372.62637 , 542.0 , 307.8836 , 11.9 , 1.65258887809 , 3.7571146669 , 4.73648313 , 1530.89617859 , 4.66411 , 5e-05 , 5.14698 , 0.00061 , 0.01003 , 0.25085 , 10.00001 , 0.67922 , 0.68926 , -0.0 , 0.42315 , 13.0 , 6.0 , 13.0 , 14.0 , 0.0 , 0.00039 , 5.67214 , -1
6444896 , 0 , 19.5352551 , 1732.0 , 148.20374 , 5.9 , 0.819350788299 , 71.6653042324 , 0.75659378 , 1215.99908447 , 4.88092 , 0.00023 , 5.46148 , 0.00103 , 0.07156 , 0.23515 , 9.99993 , 0.14699 , 0.21854 , -0.0 , 0.12301 , 98.0 , 39.0 , 98.0 , 92.0 , 0.0 , 0.00164 , 6.2008 , -1
6444896 , 1 , 19.5352551 , 1732.0 , 148.20374 , 5.9 , 0.819350788299 , 71.6653042324 , 0.87615578 , 1306.98619634 , 4.94059 , 0.00011 , 5.5015 , 0.00108 , 0.01091 , 0.24598 , 10.00001 , 0.51753 , 0.52844 , -0.0 , 0.25867 , 15.0 , 15.0 , 14.0 , 17.0 , 0.0 , 0.00074 , 5.61007 , -1
6444896 , 2 , 19.5352551 , 1732.0 , 148.20374 , 5.9 , 0.819350788299 , 71.6653042324 , 8.68782172 , 1341.03140173 , 5.53795 , 0.00011 , 6.20922 , 0.00128 , 0.01023 , 0.24152 , 9.99998 , 0.37016 , 0.38038 , -0.0 , 0.33766 , 17.0 , 4.0 , 16.0 , 16.0 , 0.0 , 0.00078 , 6.78315 , -1
6444896 , 3 , 19.5352551 , 1732.0 , 148.20374 , 5.9 , 0.819350788299 , 71.6653042324 , 0.90107353 , 1376.67622064 , 5.19446 , 0.00061 , 5.78751 , 0.00602 , 0.0136 , 0.17833 , 9.99986 , 0.96863 , 0.98224 , -1e-05 , 0.29142 , 19.0 , 19.0 , 18.0 , 19.0 , 0.0 , 0.00392 , 6.69075 , -1
6444896 , 4 , 19.5352551 , 1732.0 , 148.20374 , 5.9 , 0.819350788299 , 71.6653042324 , 1.15122002 , 1438.73561325 , 5.4028 , 0.00058 , 6.15845 , 0.00268 , 0.07035 , 0.17156 , 9.99971 , 0.36012 , 0.43047 , -1e-05 , 0.11164 , 108.0 , 29.0 , 110.0 , 113.0 , 0.0 , 0.00402 , 6.9334 , -1
6444896 , 5 , 19.5352551 , 1732.0 , 148.20374 , 5.9 , 0.819350788299 , 71.6653042324 , 2.36886919 , 1528.68167161 , 4.84984 , 0.00014 , 5.47938 , 0.00151 , 0.01223 , 0.18699 , 9.99998 , 0.76361 , 0.77584 , -0.0 , 0.21044 , 18.0 , 13.0 , 18.0 , 18.0 , 0.0 , 0.00098 , 6.5287 , -1
6444896 , 0 , 8.68910764 , 1679.0 , 133.23559 , 9.6 , 1.33318094367 , 161.121263311 , 0.75659378 , 1215.99908447 , 4.88092 , 0.00023 , 5.46148 , 0.00103 , 0.07156 , 0.23515 , 9.99993 , 0.14699 , 0.21854 , -0.0 , 0.12301 , 98.0 , 39.0 , 98.0 , 92.0 , 0.0 , 0.00164 , 6.2008 , -1
6444896 , 1 , 8.68910764 , 1679.0 , 133.23559 , 9.6 , 1.33318094367 , 161.121263311 , 0.87615578 , 1306.98619634 , 4.94059 , 0.00011 , 5.5015 , 0.00108 , 0.01091 , 0.24598 , 10.00001 , 0.51753 , 0.52844 , -0.0 , 0.25867 , 15.0 , 15.0 , 14.0 , 17.0 , 0.0 , 0.00074 , 5.61007 , -1
6444896 , 2 , 8.68910764 , 1679.0 , 133.23559 , 9.6 , 1.33318094367 , 161.121263311 , 8.68782172 , 1341.03140173 , 5.53795 , 0.00011 , 6.20922 , 0.00128 , 0.01023 , 0.24152 , 9.99998 , 0.37016 , 0.38038 , -0.0 , 0.33766 , 17.0 , 4.0 , 16.0 , 16.0 , 0.0 , 0.00078 , 6.78315 , 0.000148003133737
6444896 , 3 , 8.68910764 , 1679.0 , 133.23559 , 9.6 , 1.33318094367 , 161.121263311 , 0.90107353 , 1376.67622064 , 5.19446 , 0.00061 , 5.78751 , 0.00602 , 0.0136 , 0.17833 , 9.99986 , 0.96863 , 0.98224 , -1e-05 , 0.29142 , 19.0 , 19.0 , 18.0 , 19.0 , 0.0 , 0.00392 , 6.69075 , -1
6444896 , 4 , 8.68910764 , 1679.0 , 133.23559 , 9.6 , 1.33318094367 , 161.121263311 , 1.15122002 , 1438.73561325 , 5.4028 , 0.00058 , 6.15845 , 0.00268 , 0.07035 , 0.17156 , 9.99971 , 0.36012 , 0.43047 , -1e-05 , 0.11164 , 108.0 , 29.0 , 110.0 , 113.0 , 0.0 , 0.00402 , 6.9334 , -1
6444896 , 5 , 8.68910764 , 1679.0 , 133.23559 , 9.6 , 1.33318094367 , 161.121263311 , 2.36886919 , 1528.68167161 , 4.84984 , 0.00014 , 5.47938 , 0.00151 , 0.01223 , 0.18699 , 9.99998 , 0.76361 , 0.77584 , -0.0 , 0.21044 , 18.0 , 13.0 , 18.0 , 18.0 , 0.0 , 0.00098 , 6.5287 , -1
6470521 , 0 , 2.08043378 , 6861.2 , 131.827041 , 289.1 , 40.1481886266 , 672.936583447 , 2.0822551 , 939.023392667 , 13.03047 , 0.00034 , 8.59511 , 0.00158 , 0.11764 , 0.38797 , 9.99999 , 0.39936 , 0.51699 , -0.0 , 0.08322 , 169.0 , 15.0 , 168.0 , 169.0 , 0.00013 , 0.00026 , 41.30821 , 0.000875069001073
6470521 , 1 , 2.08043378 , 6861.2 , 131.827041 , 289.1 , 40.1481886266 , 672.936583447 , 2.08032474 , 972.323357294 , 12.9316 , 0.00036 , 8.61309 , 0.00176 , 0.11549 , 0.40789 , 10.00001 , 0.49565 , 0.61115 , -0.0 , 0.09756 , 157.0 , 14.0 , 158.0 , 156.0 , 0.00013 , 0.00025 , 44.76595 , 5.24135200231e-05
6470521 , 2 , 2.08043378 , 6861.2 , 131.827041 , 289.1 , 40.1481886266 , 672.936583447 , 2.07982176 , 1307.27661801 , 12.8077 , 0.00033 , 8.33518 , 0.00163 , 0.11826 , 0.42875 , 10.00001 , 0.22226 , 0.34052 , -0.0 , 0.09315 , 163.0 , 15.0 , 172.0 , 163.0 , 0.00011 , 0.00025 , 46.72316 , 0.000294222311161
6470521 , 3 , 2.08043378 , 6861.2 , 131.827041 , 289.1 , 40.1481886266 , 672.936583447 , 2.08024089 , 1338.47832469 , 14.45515 , 0.00037 , 8.92752 , 0.00172 , 0.11078 , 0.38028 , 9.99999 , 0.03892 , 0.1497 , -0.0 , 0.07755 , 171.0 , 16.0 , 164.0 , 170.0 , 0.00012 , 0.00026 , 46.38999 , 9.27205394793e-05
6470521 , 4 , 2.08043378 , 6861.2 , 131.827041 , 289.1 , 40.1481886266 , 672.936583447 , 2.08024089 , 1529.87917375 , 12.86946 , 0.00167 , 8.34457 , 0.00778 , 0.11641 , 0.39169 , 10.00012 , 0.81455 , 0.93095 , -4e-05 , 0.07832 , 158.0 , 14.0 , 154.0 , 161.0 , 0.00056 , 0.00074 , 48.13605 , 9.27205394793e-05
6600492 , 0 , 312.61007 , 438.7 , 325.3776 , 11.9 , 1.65258887809 , 4.47842259208 , 13.56516431 , 950.514204869 , 4.75139 , 4e-05 , 5.28233 , 0.00028 , 0.03638 , 0.17593 , 9.99998 , 0.85704 , 0.89342 , -0.0 , 0.41898 , 42.0 , 2.0 , 43.0 , 47.0 , 0.0 , 0.00027 , 6.84949 , -1
6600492 , 1 , 312.61007 , 438.7 , 325.3776 , 11.9 , 1.65258887809 , 4.47842259208 , 0.69072754 , 970.39210808 , 4.31046 , 3e-05 , 4.69791 , 0.00044 , 0.00941 , 0.25426 , 9.99999 , 0.07937 , 0.08878 , -0.0 , 0.43495 , 14.0 , 14.0 , 13.0 , 12.0 , 0.0 , 0.00026 , 6.32162 , -1
6600492 , 2 , 312.61007 , 438.7 , 325.3776 , 11.9 , 1.65258887809 , 4.47842259208 , 0.78632141 , 1307.33290221 , 5.20834 , 4e-05 , 5.66176 , 0.00043 , 0.0103 , 0.25522 , 10.0 , 0.52473 , 0.53504 , -0.0 , 0.20442 , 13.0 , 13.0 , 15.0 , 13.0 , 0.0 , 0.00025 , 6.15328 , -1
6600492 , 3 , 312.61007 , 438.7 , 325.3776 , 11.9 , 1.65258887809 , 4.47842259208 , 0.57850542 , 1338.09709028 , 4.19744 , 3e-05 , 4.62347 , 0.00033 , 0.01314 , 0.22363 , 10.0 , 0.76894 , 0.78208 , -0.0 , 0.24953 , 21.0 , 21.0 , 21.0 , 20.0 , 0.0 , 0.00026 , 5.80653 , -1
6600492 , 4 , 312.61007 , 438.7 , 325.3776 , 11.9 , 1.65258887809 , 4.47842259208 , 1.43476249 , 1374.04685149 , 4.5477 , 5e-05 , 4.94596 , 0.00027 , 0.04 , 0.18765 , 9.99996 , 0.18423 , 0.22423 , -0.0 , 0.11955 , 59.0 , 22.0 , 58.0 , 57.0 , 5e-05 , 0.00032 , 6.19082 , -1
6600492 , 5 , 312.61007 , 438.7 , 325.3776 , 11.9 , 1.65258887809 , 4.47842259208 , 2.300553 , 1437.93565274 , 5.55198 , 5e-05 , 6.05859 , 0.00048 , 0.01048 , 0.02612 , 10.00002 , 0.16464 , 0.17512 , -0.0 , 0.18492 , 17.0 , 15.0 , 17.0 , 16.0 , 7e-05 , 0.00033 , 5.89914 , -1
6600492 , 6 , 312.61007 , 438.7 , 325.3776 , 11.9 , 1.65258887809 , 4.47842259208 , 0.89333776 , 1528.34489808 , 4.72677 , 4e-05 , 5.22641 , 0.00036 , 0.00993 , 0.25118 , 10.0 , 0.69834 , 0.70827 , -0.0 , 0.30029 , 14.0 , 14.0 , 15.0 , 16.0 , 0.0 , 0.00025 , 5.34687 , -1
6610064 , 0 , 0.584148495 , 66.2 , 131.84461 , 21.9 , 3.04131902775 , 2396.65087214 , 1.01563652 , 940.175881758 , 4.17163 , 3e-05 , 4.3611 , 0.00024 , 0.01567 , 0.2458 , 10.00034 , 0.39634 , 0.41201 , -0.0 , 0.17807 , 20.0 , 20.0 , 22.0 , 22.0 , 0.0 , 0.00019 , 5.5023 , -1
6610064 , 1 , 0.584148495 , 66.2 , 131.84461 , 21.9 , 3.04131902775 , 2396.65087214 , 1.45191614 , 971.335715582 , 3.8544 , 3e-05 , 4.06042 , 0.00014 , 0.05417 , -0.01101 , 10.0 , 0.70498 , 0.75915 , -0.0 , 0.15362 , 67.0 , 20.0 , 69.0 , 70.0 , 5e-05 , 0.00019 , 5.32409 , -1
6610064 , 2 , 0.584148495 , 66.2 , 131.84461 , 21.9 , 3.04131902775 , 2396.65087214 , 0.95127916 , 1034.53809052 , 4.92219 , 3e-05 , 5.3976 , 0.00025 , 0.01095 , 0.24739 , 9.9998 , 0.62112 , 0.63206 , -0.0 , 0.26575 , 15.0 , 15.0 , 16.0 , 12.0 , 0.0 , 0.00018 , 5.52225 , -1
6610064 , 3 , 0.584148495 , 66.2 , 131.84461 , 21.9 , 3.04131902775 , 2396.65087214 , 2.99275559 , 1307.94872374 , 4.39901 , 3e-05 , 4.54188 , 0.00026 , 0.02353 , 0.21078 , 10.00004 , 0.57221 , 0.59575 , -0.0 , 0.26275 , 29.0 , 10.0 , 34.0 , 28.0 , 6e-05 , 0.0002 , 6.3092 , -1
6610064 , 4 , 0.584148495 , 66.2 , 131.84461 , 21.9 , 3.04131902775 , 2396.65087214 , 3.69987258 , 1341.50973196 , 4.56961 , 3e-05 , 4.84125 , 0.00033 , 0.01531 , 0.19173 , 10.00008 , 0.96968 , 0.98499 , -0.0 , 0.3316 , 20.0 , 9.0 , 24.0 , 23.0 , 6e-05 , 0.0002 , 6.84036 , -1
6610064 , 5 , 0.584148495 , 66.2 , 131.84461 , 21.9 , 3.04131902775 , 2396.65087214 , 1.28546431 , 1375.8552344 , 4.18798 , 3e-05 , 4.45376 , 0.00016 , 0.03723 , 0.13671 , 10.0002 , 0.9007 , 0.93793 , -0.0 , 0.12531 , 52.0 , 23.0 , 52.0 , 51.0 , 6e-05 , 0.00019 , 5.66123 , -1
6610064 , 6 , 0.584148495 , 66.2 , 131.84461 , 21.9 , 3.04131902775 , 2396.65087214 , 1.98129883 , 1442.86446199 , 4.21298 , 3e-05 , 4.48372 , 0.00013 , 0.05778 , 0.16277 , 9.99997 , 0.41807 , 0.47585 , -0.0 , 0.12265 , 74.0 , 15.0 , 90.0 , 82.0 , 3e-05 , 0.00018 , 5.71409 , -1
6610064 , 7 , 0.584148495 , 66.2 , 131.84461 , 21.9 , 3.04131902775 , 2396.65087214 , 0.58424196 , 1527.95615008 , 14.1626 , 0.00012 , 8.74269 , 0.00056 , 0.17685 , 0.50627 , 10.0001 , 0.21682 , 0.39367 , -0.0 , 0.06072 , 240.0 , 52.0 , 247.0 , 247.0 , 7e-05 , 0.00022 , 32.56205 , 0.000159989324801
6619815 , 0 , 65.9407869 , 580.4 , 231.97155 , 19.8 , 2.74968569632 , 21.2311691415 , 0.67545071 , 939.62924101 , 4.81121 , 6e-05 , 5.334 , 0.00044 , 0.0294 , 0.18026 , 9.99999 , 0.38878 , 0.41817 , -0.0 , 0.16037 , 39.0 , 39.0 , 40.0 , 44.0 , 0.0 , 0.00044 , 6.30084 , -1
6619815 , 1 , 65.9407869 , 580.4 , 231.97155 , 19.8 , 2.74968569632 , 21.2311691415 , 2.49639423 , 972.931266022 , 4.88155 , 7e-05 , 5.41002 , 0.00029 , 0.06977 , 0.21022 , 9.99997 , 0.87447 , 0.94424 , -0.0 , 0.17187 , 91.0 , 11.0 , 97.0 , 94.0 , 0.0 , 0.00046 , 5.92507 , -1
